date,pool_name,revenue_usd,cost_usd,Pi_usd
2024-07-22,SpiderPool,2181094.1412600176,0.0,2181094.1412600176
2024-07-22,ULTIMUSPOOL,430047.64665441617,0.0,430047.64665441617
2024-07-22,ViaBTC,4115038.4536525826,2563381.131911217,1551657.3217413658
2024-07-22,WhitePool,429895.583699205,0.0,429895.583699205
2024-07-23,AntPool,7580246.204029831,5086794.881370993,2493451.322658838
2024-07-23,BTC.com,208480.09222460672,141299.8578158609,67180.23440874583
2024-07-23,Binance Pool,848793.9294382958,565199.4312634437,283594.4981748521
2024-07-23,Braiins Pool,836678.7563186081,565199.4312634437,271479.3250551644
2024-07-23,Carbon Negative,209120.79052542232,141299.8578158609,67820.93270956143
2024-07-23,F2Pool,3359108.373954218,2260797.7250537747,1098310.6489004432
2024-07-23,Foundry USA,12699409.399011308,8477991.468951656,4221417.930059653
2024-07-23,Luxor,1055524.4554770002,0.0,1055524.4554770002
2024-07-23,MARA Pool,2558215.2001655414,1695598.293790331,862616.9063752103
2024-07-23,Poolin,210267.9438830283,141299.8578158609,68968.0860671674
2024-07-23,SBI Crypto,417993.11218180554,282599.7156317218,135393.39655008377
2024-07-23,SECPOOL,1045207.8940730304,0.0,1045207.8940730304
2024-07-23,SpiderPool,1059310.3984957042,0.0,1059310.3984957042
2024-07-23,ULTIMUSPOOL,209970.6021715514,0.0,209970.6021715514
2024-07-23,ViaBTC,3368855.69846424,2260797.7250537747,1108057.9734104653
2024-07-24,AntPool,7760971.727151701,6181818.576438358,1579153.1507133432
2024-07-24,BTC.com,1285083.0106174538,1002457.0664494634,282625.94416799047
2024-07-24,Binance Pool,839748.9344839868,668304.710966309,171444.22351767786
2024-07-24,Braiins Pool,629206.2363853315,501228.5332247317,127977.7031605998
2024-07-24,Carbon Negative,420868.6942232932,334152.3554831545,86716.33874013874
2024-07-24,F2Pool,2507535.0917723207,2004914.1328989267,502620.95887339395
2024-07-24,Foundry USA,8164880.710375574,6515970.931921512,1648909.7784540625
2024-07-24,Luxor,655006.4771326112,0.0,655006.4771326112
2024-07-24,MARA Pool,642212.3063214164,501228.5332247317,140983.77309668472
2024-07-24,SBI Crypto,416463.18905394216,334152.3554831545,82310.83357078768
2024-07-24,SECPOOL,621301.6305188237,0.0,621301.6305188237
2024-07-24,Solo CK,208699.97376472809,0.0,208699.97376472809
2024-07-24,SpiderPool,625616.0491878113,0.0,625616.0491878113
2024-07-24,ViaBTC,4232590.063347077,3341523.554831545,891066.5085155321
2024-07-24,WhitePool,419551.18360486877,0.0,419551.18360486877
2024-07-25,AntPool,9691105.533403339,6744840.277162075,2946265.256241264
2024-07-25,BTC.com,418578.876917748,293253.9250940033,125324.95182374469
2024-07-25,Binance Pool,631766.0469464051,439880.8876410049,191885.15930540016
2024-07-25,Braiins Pool,418448.2176926766,293253.9250940033,125194.29259867326
2024-07-25,Carbon Negative,209314.22627781797,146626.9625470016,62687.26373081637
2024-07-25,F2Pool,2130497.474127341,1466269.6254700164,664227.8486573247
2024-07-25,Foundry USA,12853576.799677996,8944244.7153671,3909332.0843108967
2024-07-25,Luxor,418963.75262581056,0.0,418963.75262581056
2024-07-25,MARA Pool,839490.4747698238,586507.8501880065,252982.6245818173
2024-07-25,SBI Crypto,849070.7592717462,586507.8501880065,262562.9090837396
2024-07-25,SECPOOL,217215.84388788108,0.0,217215.84388788108
2024-07-25,SpiderPool,1698680.2789434572,0.0,1698680.2789434572
2024-07-25,ViaBTC,3782897.0779590174,2639285.3258460294,1143611.752112988
2024-07-25,WhitePool,217980.34693544763,0.0,217980.34693544763
2024-07-26,1THash,222109.31565352244,0.0,222109.31565352244
2024-07-26,AntPool,8498673.402099166,5993694.079749336,2504979.3223498305
2024-07-26,BTC.com,439709.77835612826,307368.9271666326,132340.85118949565
2024-07-26,Binance Pool,657543.0785919188,461053.3907499489,196489.6878419699
2024-07-26,Braiins Pool,430695.61310216784,307368.9271666326,123326.68593553524
2024-07-26,Carbon Negative,647148.7023811906,461053.3907499489,186095.3116312417
2024-07-26,F2Pool,2630746.097907931,1844213.5629997957,786532.5349081354
2024-07-26,Foundry USA,14072705.092597919,9989490.13291556,4083214.9596823584
2024-07-26,Luxor,452503.2704267638,0.0,452503.2704267638
2024-07-26,MARA Pool,215635.35538809688,153684.4635833163,61950.89180478058
2024-07-26,Poolin,224813.5925361,153684.4635833163,71129.1289527837
2024-07-26,SBI Crypto,658816.0003708221,461053.3907499489,197762.60962087323
2024-07-26,SECPOOL,216391.93854894623,0.0,216391.93854894623
2024-07-26,SpiderPool,1736232.0181692175,0.0,1736232.0181692175
2024-07-26,ViaBTC,3267439.724115195,2305266.9537497447,962172.7703654505
2024-07-26,WhitePool,441735.7914213643,0.0,441735.7914213643
2024-07-27,AntPool,5860635.439660449,4356778.245492694,1503857.1941677546
2024-07-27,BTC.com,436736.4211356473,322724.3144809403,114012.106654707
2024-07-27,Binance Pool,1100448.6787129317,806810.7862023507,293637.89251058095
2024-07-27,Braiins Pool,216033.44543664635,161362.1572404701,54671.28819617626
2024-07-27,Carbon Negative,430815.92605885316,322724.3144809403,108091.61157791287
2024-07-27,F2Pool,3270073.3105642316,2420432.3586070524,849640.9519571792
2024-07-27,Foundry USA,11321636.656649645,8390832.176504448,2930804.4801451974
2024-07-27,Luxor,1757138.695569208,0.0,1757138.695569208
2024-07-27,MARA Pool,1517603.213385967,1129535.100683291,388068.1127026761
2024-07-27,NiceHash,215889.2491935089,0.0,215889.2491935089
2024-07-27,SBI Crypto,435625.610253509,322724.3144809403,112901.29577256873
2024-07-27,SECPOOL,215144.17796836336,0.0,215144.17796836336
2024-07-27,SpiderPool,1081591.8924670084,0.0,1081591.8924670084
2024-07-27,ViaBTC,5444170.271455035,4034053.9310117536,1410116.340443281
2024-07-27,WhitePool,216899.4766653703,0.0,216899.4766653703
2024-07-28,AntPool,8492732.791144865,6280825.131428955,2211907.6597159095
2024-07-28,BTC.com,216531.58217930625,161046.7982417681,55484.78393753816
2024-07-28,Binance Pool,869391.5605818552,644187.1929670724,225204.36761478288
2024-07-28,Braiins Pool,652104.4792813521,483140.3947253043,168964.08455604786
2024-07-28,Carbon Negative,435400.44933615543,322093.5964835362,113306.85285261925
2024-07-28,F2Pool,1731924.7444497128,1288374.3859341447,443550.3585155681
2024-07-28,Foundry USA,10225880.521414537,7569199.517363101,2656681.0040514357
2024-07-28,Luxor,215874.59215527968,0.0,215874.59215527968
2024-07-28,MARA Pool,650256.1486212004,483140.3947253043,167115.75389589608
2024-07-28,SBI Crypto,1299032.4622691555,966280.7894506084,332751.6728185471
2024-07-28,SpiderPool,1086717.7601216517,0.0,1086717.7601216517
2024-07-28,ULTIMUSPOOL,434941.4026920899,0.0,434941.4026920899
2024-07-28,ViaBTC,5063057.584245645,3704076.3595606666,1358981.2246849788
2024-07-28,WhitePool,870866.7004371386,0.0,870866.7004371386
2024-07-29,AntPool,10688022.191274248,6753915.329842251,3934106.8614319973
2024-07-29,BTC.com,428160.01754238375,270156.61319369,158003.40434869373
2024-07-29,Binance Pool,1081977.759135338,675391.5329842251,406586.22615111293
2024-07-29,Braiins Pool,848085.310579897,540313.22638738,307772.084192517
2024-07-29,F2Pool,4266069.601917445,2701566.1319369003,1564503.4699805444
2024-07-29,Foundry USA,9834135.32205514,6213602.10345487,3620533.2186002703
2024-07-29,Luxor,635487.1837478477,0.0,635487.1837478477
2024-07-29,MARA Pool,1506395.0676497044,945548.146177915,560846.9214717894
2024-07-29,OCEAN,211280.26439496025,0.0,211280.26439496025
2024-07-29,Poolin,212462.57795897953,135078.306596845,77384.27136213452
2024-07-29,SBI Crypto,212527.28302276196,135078.306596845,77448.97642591695
2024-07-29,SECPOOL,641604.146839627,0.0,641604.146839627
2024-07-29,SpiderPool,1059603.5299230982,0.0,1059603.5299230982
2024-07-29,ULTIMUSPOOL,212897.2655551251,0.0,212897.2655551251
2024-07-29,ViaBTC,5529930.596390442,3512035.9715179703,2017894.6248724717
2024-07-29,WhitePool,641249.9661810364,0.0,641249.9661810364
2024-07-30,AntPool,10217171.103725497,7219733.964727312,2997437.1389981844
2024-07-30,BTC.com,420281.1012199657,300822.2485303047,119458.85268966103
2024-07-30,Binance Pool,1079756.082223128,752055.6213257618,327700.4608973663
2024-07-30,Carbon Negative,209853.6638747008,150411.1242651523,59442.53960954852
2024-07-30,F2Pool,4019074.2928160448,2857811.3610378946,1161262.9317781501
2024-07-30,Foundry USA,8498023.838611986,6016444.970606094,2481578.8680058923
2024-07-30,Luxor,419908.17832075706,0.0,419908.17832075706
2024-07-30,MARA Pool,1051438.6235775072,752055.6213257618,299383.00225174543
2024-07-30,Poolin,210885.8773924375,150411.1242651523,60474.75312728522
2024-07-30,SBI Crypto,629889.0831955296,451233.372795457,178655.71040007262
2024-07-30,SECPOOL,428063.3252509968,0.0,428063.3252509968
2024-07-30,SpiderPool,423362.35262514127,0.0,423362.35262514127
2024-07-30,ViaBTC,4074483.5205489355,2857811.3610378946,1216672.159511041
2024-07-30,WhitePool,209854.5608984625,0.0,209854.5608984625
2024-07-31,AntPool,6855338.017918756,5472151.3590733465,1383186.6588454098
2024-07-31,BTC.com,207839.10178056,165822.7684567681,42016.333323791914
2024-07-31,Binance Pool,825192.8537548049,663291.0738270723,161901.77992773266
2024-07-31,Braiins Pool,413242.95216653997,331645.5369135361,81597.41525300388
2024-07-31,Carbon Negative,204343.8407323275,165822.7684567681,38521.07227555939
2024-07-31,F2Pool,3727438.6488364805,2984809.832221825,742628.8166146553
2024-07-31,Foundry USA,8492105.609717134,6798733.506727491,1693372.1029896438
2024-07-31,Luxor,618994.2876561952,0.0,618994.2876561952
2024-07-31,MARA Pool,835570.706279102,663291.0738270723,172279.63245202973
2024-07-31,NiceHash,211617.64592298775,0.0,211617.64592298775
2024-07-31,SBI Crypto,1033383.644511105,829113.8422838403,204269.80222726474
2024-07-31,SpiderPool,1042009.158993915,0.0,1042009.158993915
2024-07-31,ViaBTC,4570898.890201704,3648100.9060488977,922797.984152806
2024-07-31,WhitePool,208895.630395215,0.0,208895.630395215
2024-08-01,AntPool,8575446.907650642,6794680.328788813,1780766.578861829
2024-08-01,Binance Pool,417994.48861755,331447.8209165275,86546.66770102252
2024-08-01,Braiins Pool,216337.13534225,165723.9104582637,50613.22488398629
2024-08-01,Carbon Negative,210445.71733614703,165723.9104582637,44721.806877883326
2024-08-01,F2Pool,1885249.678967105,1491515.1941243736,393734.4848427314
2024-08-01,Foundry USA,9700681.15128938,7623299.881080131,2077381.2702092482
2024-08-01,Luxor,422233.86560127494,0.0,422233.86560127494
2024-08-01,MARA Pool,1695457.3179473511,1325791.28366611,369666.03428124124
2024-08-01,Neopool,208548.42520622505,0.0,208548.42520622505
2024-08-01,SBI Crypto,622733.1650198749,497171.7313747912,125561.43364508374
2024-08-01,SECPOOL,420379.74706718395,0.0,420379.74706718395
2024-08-01,SpiderPool,833068.1451597977,0.0,833068.1451597977
2024-08-01,ViaBTC,3977466.066505872,3148754.298707011,828711.767798861
2024-08-01,WhitePool,207470.4898409,0.0,207470.4898409
2024-08-02,AntPool,3749767.2498290353,3644534.993964284,105232.25586475106
2024-08-02,BTC.com,793529.8022830565,767270.5250451125,26259.277237944072
2024-08-02,Binance Pool,797092.0797657585,767270.5250451125,29821.554720646003
2024-08-02,Braiins Pool,807335.0199641123,767270.5250451125,40064.494918999844
2024-08-02,Carbon Negative,394259.0603577232,383635.2625225562,10623.797835167032
2024-08-02,F2Pool,2370127.6750660306,2301811.575135337,68316.0999306934
2024-08-02,Foundry USA,7462822.015569613,7289069.987928568,173752.02764104493
2024-08-02,Luxor,783406.7564521661,0.0,783406.7564521661
2024-08-02,MARA Pool,1396765.2187394365,1342723.4188289468,54041.7999104897
2024-08-02,OCEAN,193917.1933281341,0.0,193917.1933281341
2024-08-02,Poolin,394280.6343839039,383635.2625225562,10645.371861347696
2024-08-02,SBI Crypto,194890.2278459468,191817.6312612781,3072.596584668703
2024-08-02,SECPOOL,786302.5040877465,0.0,786302.5040877465
2024-08-02,SpiderPool,581626.3890564372,0.0,581626.3890564372
2024-08-02,ViaBTC,3350691.458845975,3260899.731441728,89791.72740424704
2024-08-02,WhitePool,607293.0698704962,0.0,607293.0698704962
2024-08-03,AntPool,6789317.842583777,6059003.819756024,730314.0228277538
2024-08-03,BTC.com,584736.9944097176,519343.1845505163,65393.80985920131
2024-08-03,Binance Pool,576704.494502165,519343.1845505163,57361.3099516487
2024-08-03,Braiins Pool,771883.4250408169,692457.5794006884,79425.84564012848
2024-08-03,F2Pool,2340942.135652065,2077372.7382020652,263569.3974499996
2024-08-03,Foundry USA,7014043.702419562,6232118.214606196,781925.4878133666
2024-08-03,Luxor,580390.446253746,0.0,580390.446253746
2024-08-03,MARA Pool,1350479.340516804,1211800.7639512047,138678.5765655993
2024-08-03,SBI Crypto,402641.77845380525,346228.7897003442,56412.988753461046
2024-08-03,SECPOOL,388095.11556798127,0.0,388095.11556798127
2024-08-03,SpiderPool,1590880.772355399,0.0,1590880.772355399
2024-08-03,ViaBTC,3681685.3337825392,3289173.50215327,392511.8316292693
2024-08-03,WhitePool,191965.39347817656,0.0,191965.39347817656
2024-08-04,AntPool,6280118.1096413,5556583.082254731,723535.0273865685
2024-08-04,Binance Pool,739849.5122375891,653715.6567358507,86133.85550173838
2024-08-04,Braiins Pool,371160.93889253936,326857.8283679254,44303.110524613934
2024-08-04,F2Pool,2957503.6965168295,2614862.626943403,342641.0695734266
2024-08-04,Foundry USA,7222891.904584202,6373727.653174545,849164.2514096573
2024-08-04,Luxor,184438.10733512812,0.0,184438.10733512812
2024-08-04,MARA Pool,1482317.4020918647,1307431.3134717017,174886.08862016303
2024-08-04,Neopool,184696.56922148523,0.0,184696.56922148523
2024-08-04,SBI Crypto,930163.2968142988,817144.5709198134,113018.72589448548
2024-08-04,SECPOOL,188567.2417451853,0.0,188567.2417451853
2024-08-04,SpiderPool,1474900.6005768734,0.0,1474900.6005768734
2024-08-04,ULTIMUSPOOL,373725.17519609496,0.0,373725.17519609496
2024-08-04,ViaBTC,3917238.6207807204,3432007.1978632165,485231.42291750386
2024-08-04,WhitePool,183950.93887324413,0.0,183950.93887324413
2024-08-05,1THash,171015.75835170574,0.0,171015.75835170574
2024-08-05,AntPool,7418146.877075013,6658484.012618545,759662.8644564673
2024-08-05,Binance Pool,515159.9769661871,464545.3962292009,50614.580736986245
2024-08-05,Braiins Pool,1030816.832116334,929090.7924584018,101726.03965793224
2024-08-05,Carbon Negative,177635.73124794185,154848.4654097336,22787.26583820826
2024-08-05,F2Pool,2429114.890983094,2167878.5157362707,261236.3752468233
2024-08-05,Foundry USA,5843254.77446183,5264847.823930943,578406.9505308867
2024-08-05,Luxor,864061.7577632844,0.0,864061.7577632844
2024-08-05,MARA Pool,1550642.2850208571,1393636.1886876023,157006.09633325483
2024-08-05,OCEAN,170789.88455130096,0.0,170789.88455130096
2024-08-05,Poolin,341136.6324343158,309696.9308194672,31439.70161484863
2024-08-05,SBI Crypto,1032162.4399460512,929090.7924584018,103071.64748764946
2024-08-05,SECPOOL,343579.2466089607,0.0,343579.2466089607
2024-08-05,SpiderPool,1717154.5866179795,0.0,1717154.5866179795
2024-08-05,ViaBTC,2955216.256838698,2632423.9119654717,322792.34487322625
2024-08-05,WhitePool,345056.30925606,0.0,345056.30925606
2024-08-06,AntPool,5905753.839628956,5569156.481835971,336597.3577929856
2024-08-06,BTC.com,358248.7545924041,337524.6352627861,20724.119329618
2024-08-06,Binance Pool,892924.5174732748,843811.5881569653,49112.92931630951
2024-08-06,Braiins Pool,359428.34027153323,337524.6352627861,21903.705008747114
2024-08-06,F2Pool,3563358.9077049247,3375246.3526278613,188112.55507706339
2024-08-06,Foundry USA,7034887.789063396,6581730.387624329,453157.401439067
2024-08-06,Luxor,355550.86587764707,0.0,355550.86587764707
2024-08-06,MARA Pool,889793.3641508666,843811.5881569653,45981.775993901305
2024-08-06,OCEAN,177259.85418928007,0.0,177259.85418928007
2024-08-06,Poolin,183886.4277954381,168762.3176313931,15124.110164045007
2024-08-06,SBI Crypto,186829.8645170617,168762.3176313931,18067.54688566862
2024-08-06,SECPOOL,177272.7064988908,0.0,177272.7064988908
2024-08-06,SpiderPool,1809794.177619478,0.0,1809794.177619478
2024-08-06,ViaBTC,2860947.1231978997,2700197.082102289,160750.0410956107
2024-08-06,WhitePool,356536.2186563283,0.0,356536.2186563283
2024-08-07,AntPool,5284954.324743829,5268964.764011797,15989.560732032172
2024-08-07,Binance Pool,1048678.4083311458,1053792.9528023594,-5114.544471213594
2024-08-07,Braiins Pool,178039.3050428328,175632.1588003932,2407.1462424396013
2024-08-07,F2Pool,2450180.1333712586,2458850.223205505,-8670.089834246319
2024-08-07,Foundry USA,6713509.38295605,6674022.034414942,39487.34854110796
2024-08-07,MARA Pool,1224292.0102711006,1229425.1116027525,-5133.101331651909
2024-08-07,SBI Crypto,893602.2704031812,878160.7940019661,15441.47640121507
2024-08-07,SECPOOL,349846.11731869297,0.0,349846.11731869297
2024-08-07,SpiderPool,352556.75834074826,0.0,352556.75834074826
2024-08-07,ViaBTC,2833507.673775014,2810114.5408062916,23393.132968722377
2024-08-07,WhitePool,178252.18821576142,0.0,178252.18821576142
2024-08-08,AntPool,6568018.002891334,5813780.4170794,754237.5858119335
2024-08-08,BTC.com,200152.60695716532,176175.1641539212,23977.442803244106
2024-08-08,Binance Pool,804674.4200646227,704700.6566156849,99973.7634489378
2024-08-08,Braiins Pool,397078.9367993119,352350.3283078424,44728.608491469466
2024-08-08,Carbon Negative,396648.5838820654,352350.3283078424,44298.255574222945
2024-08-08,F2Pool,1385474.4623899714,1233226.1490774483,152248.31331252307
2024-08-08,Foundry USA,8154997.296730861,7223181.73031077,931815.5664200913
2024-08-08,Luxor,811698.8080951658,0.0,811698.8080951658
2024-08-08,MARA Pool,987085.9205201019,880875.820769606,106210.09975049587
2024-08-08,Poolin,197043.78613184788,176175.1641539212,20868.62197792667
2024-08-08,SBI Crypto,206546.40101533892,176175.1641539212,30371.23686141771
2024-08-08,SECPOOL,204744.01537156687,0.0,204744.01537156687
2024-08-08,SpiderPool,1371765.5545845774,0.0,1371765.5545845774
